epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,75051.4,1.70903,1.44425,3.03355,0.78888,0.58389,0.68602,0.47992,2.46438,2.79552,3.22504,0.00356975,0.00356975,0.00356975
181,75469,1.70237,1.42981,3.02778,0.78966,0.58373,0.68704,0.48123,2.46128,2.78243,3.22094,0.00352037,0.00352037,0.00352037
182,75885,1.70602,1.43001,3.03353,0.78817,0.58493,0.6896,0.4838,2.45938,2.76742,3.21704,0.00347115,0.00347115,0.00347115
183,76302.4,1.68961,1.38535,3.01494,0.78502,0.58757,0.69262,0.4867,2.45651,2.7515,3.21274,0.00342211,0.00342211,0.00342211
184,76720.5,1.6975,1.404,3.027,0.79417,0.58906,0.69326,0.48775,2.45515,2.74056,3.20923,0.00337325,0.00337325,0.00337325
185,77138,1.69621,1.37946,3.01866,0.79712,0.5915,0.6962,0.48906,2.45183,2.73629,3.20512,0.00332457,0.00332457,0.00332457
186,77555.9,1.6743,1.36782,3.00416,0.80093,0.59141,0.69831,0.49072,2.44758,2.7275,3.20275,0.00327608,0.00327608,0.00327608
187,77974.5,1.68011,1.3449,3.00317,0.7997,0.59292,0.69802,0.48999,2.4455,2.7169,3.199,0.00322778,0.00322778,0.00322778
188,78392.1,1.66621,1.33256,2.98938,0.7938,0.60093,0.7,0.49197,2.43909,2.71081,3.19243,0.00317969,0.00317969,0.00317969
189,78810.3,1.67243,1.35865,2.99307,0.79642,0.60423,0.70221,0.49386,2.4376,2.69264,3.19041,0.0031318,0.0031318,0.0031318
190,79228.3,1.64986,1.30495,2.97189,0.796,0.60625,0.70208,0.4937,2.43538,2.68765,3.18687,0.00308412,0.00308412,0.00308412
191,79645.4,1.64353,1.2915,2.95548,0.80134,0.61467,0.70273,0.49469,2.42869,2.68483,3.18339,0.00303665,0.00303665,0.00303665
192,80062.7,1.64322,1.27773,2.95638,0.79883,0.61547,0.70491,0.49606,2.42645,2.67663,3.18012,0.00298941,0.00298941,0.00298941
193,80479.7,1.64327,1.2565,2.96191,0.80887,0.6153,0.70936,0.49927,2.42419,2.66626,3.17409,0.00294239,0.00294239,0.00294239
194,80896.7,1.64277,1.26453,2.95321,0.80654,0.6178,0.71299,0.50109,2.4252,2.65988,3.17168,0.00289561,0.00289561,0.00289561
195,81312.9,1.63451,1.25404,2.94292,0.80745,0.62145,0.7137,0.50209,2.42292,2.65343,3.17164,0.00284906,0.00284906,0.00284906
196,81729.7,1.62739,1.24669,2.93792,0.80707,0.61979,0.71579,0.50296,2.41769,2.64942,3.16677,0.00280275,0.00280275,0.00280275
197,82146.9,1.61831,1.22647,2.92576,0.80617,0.62169,0.71554,0.50445,2.41929,2.63293,3.16553,0.00275668,0.00275668,0.00275668
198,82563.5,1.61056,1.21062,2.92307,0.8024,0.62277,0.71679,0.50554,2.41615,2.62533,3.16035,0.00271087,0.00271087,0.00271087
199,82980.4,1.61408,1.19447,2.91631,0.80891,0.62592,0.71849,0.50781,2.41118,2.6204,3.15609,0.00266532,0.00266532,0.00266532
200,83397.4,1.60933,1.19703,2.91816,0.80035,0.62732,0.71913,0.50903,2.40743,2.6152,3.15273,0.00262003,0.00262003,0.00262003
201,83814.8,1.60443,1.18906,2.91162,0.80368,0.626,0.72134,0.51052,2.40571,2.6052,3.14891,0.002575,0.002575,0.002575
202,84232.5,1.59936,1.17221,2.90194,0.80658,0.62518,0.72277,0.51182,2.4036,2.59534,3.14609,0.00253024,0.00253024,0.00253024
203,84649.6,1.60199,1.14431,2.90382,0.81389,0.62479,0.72559,0.51302,2.40019,2.59003,3.1426,0.00248577,0.00248577,0.00248577
204,85066.9,1.58753,1.18091,2.89212,0.80796,0.62245,0.72727,0.51355,2.39269,2.58678,3.13842,0.00244157,0.00244157,0.00244157
205,85484,1.58718,1.16336,2.89875,0.80982,0.62385,0.72944,0.5166,2.39032,2.57225,3.13609,0.00239766,0.00239766,0.00239766
206,85899.6,1.58651,1.14198,2.88984,0.81091,0.62574,0.73101,0.51857,2.38765,2.55927,3.13203,0.00235404,0.00235404,0.00235404
207,418.63,1.59233,1.26111,2.91031,0.80798,0.62936,0.73272,0.52015,2.37806,2.52729,3.1241,0.00231071,0.00231071,0.00231071
208,843.488,1.60397,1.26124,2.92207,0.79963,0.6355,0.73355,0.52098,2.37005,2.49752,3.11652,0.00226769,0.00226769,0.00226769
209,1272.97,1.59662,1.2574,2.91155,0.80152,0.64364,0.7376,0.52355,2.36339,2.46295,3.10856,0.00222497,0.00222497,0.00222497
210,1707.51,1.59038,1.22651,2.91269,0.80016,0.64658,0.74136,0.52708,2.35879,2.43194,3.10184,0.00218256,0.00218256,0.00218256
211,2141.93,1.58944,1.22086,2.90558,0.80058,0.65081,0.74327,0.52803,2.35575,2.40009,3.09725,0.00214046,0.00214046,0.00214046
212,2575.98,1.59181,1.21054,2.90595,0.7973,0.65431,0.74665,0.53087,2.35254,2.36452,3.09158,0.00209869,0.00209869,0.00209869
213,3010.55,1.58811,1.19588,2.90271,0.8008,0.65503,0.74891,0.53285,2.34548,2.33715,3.08559,0.00205723,0.00205723,0.00205723
214,3444.93,1.58193,1.17395,2.89579,0.79831,0.66031,0.75148,0.53497,2.34056,2.31889,3.07897,0.00201611,0.00201611,0.00201611
215,3879.12,1.57393,1.15354,2.87836,0.79836,0.66065,0.75325,0.5376,2.33411,2.29984,3.07319,0.00197532,0.00197532,0.00197532
216,4313.75,1.58053,1.15909,2.88057,0.79771,0.66403,0.75537,0.53898,2.32713,2.28599,3.06672,0.00193486,0.00193486,0.00193486
217,4747.25,1.5718,1.13435,2.87911,0.81259,0.66944,0.75761,0.54237,2.32,2.26823,3.05995,0.00189475,0.00189475,0.00189475
218,5180.39,1.56376,1.13174,2.86753,0.79029,0.68815,0.7603,0.54518,2.31611,2.25138,3.05386,0.00185498,0.00185498,0.00185498
219,5614.99,1.5522,1.09949,2.85727,0.79269,0.69033,0.76129,0.54669,2.31091,2.24035,3.04701,0.00181557,0.00181557,0.00181557
220,6049.99,1.55681,1.09879,2.85938,0.80335,0.68,0.76209,0.54753,2.30733,2.22835,3.04281,0.00177651,0.00177651,0.00177651
221,6483.91,1.54519,1.09186,2.84934,0.80013,0.68717,0.76183,0.54832,2.30402,2.21421,3.0395,0.0017378,0.0017378,0.0017378
222,6918.87,1.54184,1.07937,2.83759,0.80365,0.69414,0.7641,0.54994,2.30158,2.20456,3.03483,0.00169946,0.00169946,0.00169946
223,7353.77,1.53609,1.06227,2.83595,0.79936,0.69011,0.76425,0.55037,2.2939,2.19528,3.03194,0.00166149,0.00166149,0.00166149
224,7788.5,1.52412,1.05433,2.82008,0.79874,0.69133,0.76664,0.55308,2.29224,2.18211,3.03002,0.00162389,0.00162389,0.00162389
225,8222.87,1.53507,1.04308,2.82363,0.80109,0.69064,0.7688,0.55392,2.29068,2.17657,3.02374,0.00158667,0.00158667,0.00158667
226,8657.09,1.51125,1.03005,2.80429,0.79694,0.69386,0.77015,0.55506,2.28696,2.16718,3.02046,0.00154982,0.00154982,0.00154982
227,9091.49,1.50628,1.02055,2.79651,0.80483,0.69342,0.77085,0.55614,2.28254,2.15824,3.01593,0.00151336,0.00151336,0.00151336
228,9526.48,1.50177,1.00936,2.79396,0.81068,0.6914,0.77265,0.55891,2.27855,2.15371,3.01227,0.00147729,0.00147729,0.00147729
229,9960.81,1.4914,1.00742,2.78929,0.82502,0.68887,0.77386,0.55982,2.27641,2.14481,3.01124,0.00144161,0.00144161,0.00144161
230,10394.7,1.48471,0.98497,2.77993,0.80734,0.69524,0.77351,0.55954,2.27347,2.14183,3.00819,0.00140632,0.00140632,0.00140632
231,10829.3,1.48368,0.97447,2.77659,0.80768,0.69175,0.77425,0.56034,2.26783,2.13685,3.00585,0.00137143,0.00137143,0.00137143
232,11264.5,1.48531,0.97447,2.7738,0.8118,0.68663,0.77789,0.56188,2.26946,2.12147,3.00477,0.00133695,0.00133695,0.00133695
233,11698.8,1.47361,0.97045,2.76434,0.81154,0.6956,0.77921,0.56341,2.26735,2.11525,3.00086,0.00130287,0.00130287,0.00130287
234,12132.7,1.47803,0.96685,2.77435,0.81281,0.69507,0.7799,0.56469,2.26474,2.11302,2.99795,0.00126921,0.00126921,0.00126921
235,12567.4,1.47966,0.96923,2.77304,0.808,0.70148,0.77917,0.56468,2.26021,2.11481,2.99297,0.00123596,0.00123596,0.00123596
236,13002.3,1.46099,0.95802,2.75763,0.80003,0.70159,0.78037,0.56649,2.25844,2.10799,2.99235,0.00120313,0.00120313,0.00120313
237,13436.3,1.45349,0.942,2.74973,0.80338,0.70204,0.78274,0.5673,2.25637,2.10141,2.98918,0.00117072,0.00117072,0.00117072
238,13871.3,1.45793,0.93492,2.75848,0.8107,0.70116,0.78414,0.56797,2.25029,2.09967,2.98384,0.00113873,0.00113873,0.00113873
239,14306.2,1.44639,0.92116,2.74456,0.81592,0.69522,0.78504,0.56955,2.24688,2.09295,2.9819,0.00110718,0.00110718,0.00110718
240,14741,1.44125,0.92348,2.73501,0.83082,0.68897,0.78422,0.56958,2.24668,2.08527,2.98131,0.00107605,0.00107605,0.00107605
241,15176.1,1.43429,0.90405,2.72855,0.81849,0.69207,0.78372,0.57045,2.24328,2.08264,2.97906,0.00104537,0.00104537,0.00104537
242,15610.7,1.42848,0.90395,2.71626,0.82277,0.69812,0.78531,0.57157,2.24188,2.07818,2.97466,0.00101512,0.00101512,0.00101512
243,16044.4,inf,0.88964,2.71481,0.81085,0.71089,0.78607,0.57223,2.23907,2.07727,2.97437,0.000985311,0.000985311,0.000985311
244,16479.8,1.41445,0.8769,2.7047,0.8103,0.71194,0.78648,0.57358,2.23608,2.08001,2.97068,0.000955951,0.000955951,0.000955951
245,16915.5,1.40839,0.8723,2.70055,0.81566,0.71034,0.78617,0.57353,2.23578,2.06803,2.96912,0.00092704,0.00092704,0.00092704
246,17349.4,1.40477,0.86208,2.70034,0.80353,0.71364,0.78694,0.57483,2.23559,2.06021,2.9656,0.000898581,0.000898581,0.000898581
247,17784.6,1.41605,0.86318,2.7026,0.79187,0.7172,0.78702,0.57384,2.23432,2.05548,2.96535,0.000870577,0.000870577,0.000870577
248,18219.3,1.39709,0.85499,2.6826,0.80622,0.71341,0.78827,0.5754,2.23234,2.05071,2.96194,0.000843031,0.000843031,0.000843031
249,18653.9,1.39381,0.84804,2.6787,0.81755,0.71133,0.79001,0.57693,2.23069,2.04598,2.95987,0.000815947,0.000815947,0.000815947
250,19089.1,1.39772,0.83563,2.6793,0.80571,0.71912,0.79022,0.57814,2.2284,2.04123,2.95705,0.000789327,0.000789327,0.000789327
251,19523.9,1.37628,0.82783,2.66426,0.81375,0.71432,0.79247,0.57993,2.22375,2.03953,2.95257,0.000763174,0.000763174,0.000763174
252,19958.3,1.38427,0.82954,2.66901,0.81626,0.71019,0.79352,0.58083,2.22229,2.03395,2.95001,0.000737492,0.000737492,0.000737492
253,20393.9,1.387,0.82374,2.66543,0.81587,0.71006,0.79331,0.58116,2.22047,2.03548,2.94658,0.000712282,0.000712282,0.000712282
254,20829,1.37756,0.81325,2.66559,0.80674,0.71596,0.79404,0.58239,2.21956,2.02979,2.94537,0.000687548,0.000687548,0.000687548
255,21263.2,1.37501,0.81449,2.66357,0.81632,0.69786,0.79569,0.58398,2.21727,2.02415,2.94411,0.000663292,0.000663292,0.000663292
256,21697.4,1.37044,0.8041,2.65182,0.82277,0.6967,0.79624,0.58515,2.21456,2.02381,2.94056,0.000639518,0.000639518,0.000639518
257,22133.2,1.36519,0.80401,2.65096,0.81556,0.70497,0.7952,0.58444,2.21313,2.02289,2.93889,0.000616227,0.000616227,0.000616227
258,22567.3,1.36041,0.80238,2.64627,0.8176,0.70752,0.79648,0.58526,2.20936,2.02188,2.93612,0.000593422,0.000593422,0.000593422
259,22997.8,1.35964,0.80038,2.6409,0.81877,0.70175,0.79753,0.5872,2.20649,2.01392,2.93327,0.000571106,0.000571106,0.000571106
260,23432.5,1.35463,0.79049,2.64361,0.82545,0.69738,0.79828,0.58679,2.20589,2.00982,2.93381,0.000549281,0.000549281,0.000549281
261,23867.6,1.34882,0.78015,2.63243,0.85732,0.67502,0.79946,0.58594,2.20463,2.01207,2.93231,0.00052795,0.00052795,0.00052795
262,24302.8,1.33862,0.78312,2.62753,0.85966,0.67912,0.79947,0.586,2.20882,1.99647,2.93411,0.000507115,0.000507115,0.000507115
263,24737.6,1.34225,0.7779,2.62447,0.83557,0.69221,0.79969,0.58665,2.20864,1.99148,2.93231,0.000486777,0.000486777,0.000486777
264,25172,1.33327,0.77084,2.62123,0.86717,0.67339,0.79938,0.58607,2.20697,1.99027,2.93047,0.000466941,0.000466941,0.000466941
265,25606.6,1.33415,0.76651,2.62124,0.87635,0.6727,0.79982,0.58745,2.20867,1.98,2.93678,0.000447606,0.000447606,0.000447606
266,26041.9,1.32412,0.76175,2.60859,0.8719,0.67526,0.80019,0.58753,2.20837,1.97767,2.93542,0.000428777,0.000428777,0.000428777
267,26476.2,1.319,0.7617,2.60146,0.83145,0.69531,0.80051,0.58841,2.20635,1.97594,2.93499,0.000410454,0.000410454,0.000410454
268,26910.1,1.31962,0.75585,2.60279,0.83235,0.70041,0.80035,0.58975,2.19732,1.98096,2.92862,0.00039264,0.00039264,0.00039264
269,27345.6,1.31613,0.75303,2.59835,0.83113,0.70114,0.80049,0.59106,2.19719,1.97236,2.93086,0.000375337,0.000375337,0.000375337
270,27780.5,1.31056,0.75224,2.59599,0.82721,0.70425,0.80093,0.59237,2.19366,1.96791,2.93032,0.000358546,0.000358546,0.000358546
271,28214.9,1.30769,0.74795,2.59262,0.82732,0.70322,0.80156,0.5932,2.1923,1.96615,2.92795,0.00034227,0.00034227,0.00034227
272,28649.7,1.29266,0.74089,2.57875,0.82929,0.69951,0.80222,0.59388,2.19063,1.96639,2.92646,0.00032651,0.00032651,0.00032651
273,29084.2,1.30018,0.73657,2.58495,0.82908,0.69708,0.80253,0.59439,2.18799,1.97008,2.92298,0.000311268,0.000311268,0.000311268
274,29518.9,1.29456,0.73433,2.57343,0.83724,0.69826,0.8034,0.59549,2.18343,1.96806,2.91968,0.000296546,0.000296546,0.000296546
275,29953.8,1.28175,0.72908,2.56383,0.826,0.71041,0.80263,0.59558,2.18233,1.9655,2.91965,0.000282345,0.000282345,0.000282345
276,30388.2,1.28181,0.72341,2.56901,0.84397,0.70311,0.80393,0.59646,2.18117,1.96033,2.91877,0.000268667,0.000268667,0.000268667
277,30822.5,1.27027,0.72448,2.55473,0.84578,0.70354,0.80452,0.59749,2.17786,1.96286,2.9165,0.000255513,0.000255513,0.000255513
278,31258.5,1.27391,0.721,2.55541,0.8836,0.68452,0.8046,0.59851,2.17365,1.96107,2.91346,0.000242885,0.000242885,0.000242885
279,31693.4,1.27148,0.71441,2.55453,0.89074,0.67938,0.80433,0.59991,2.16792,1.96458,2.90988,0.000230784,0.000230784,0.000230784
280,32127.3,1.27269,0.71465,2.55656,0.83192,0.7202,0.8042,0.60063,2.16913,1.95697,2.911,0.000219212,0.000219212,0.000219212
281,32562.2,1.26256,0.71413,2.54822,0.83025,0.72408,0.80385,0.60143,2.16278,1.95865,2.90569,0.000208169,0.000208169,0.000208169
282,32997.4,1.27293,0.70984,2.55319,0.83214,0.72272,0.80424,0.60277,2.16039,1.95782,2.90303,0.000197658,0.000197658,0.000197658
283,33431.9,1.25409,0.71137,2.54001,0.84733,0.7182,0.8044,0.60373,2.15724,1.95563,2.90173,0.000187678,0.000187678,0.000187678
284,33855.5,1.26139,0.71389,2.54516,0.86714,0.70311,0.80507,0.60525,2.15304,1.95219,2.89546,0.000178232,0.000178232,0.000178232
285,34272.6,1.26085,0.71234,2.54408,0.86411,0.70073,0.80437,0.60497,2.151,1.95376,2.89372,0.00016932,0.00016932,0.00016932
286,34688.2,1.25252,0.70119,2.54213,0.86297,0.70357,0.80481,0.60585,2.14687,1.95457,2.89084,0.000160943,0.000160943,0.000160943
287,35105.1,1.25604,0.70785,2.53976,0.88331,0.69187,0.80398,0.60546,2.14292,1.95686,2.88843,0.000153102,0.000153102,0.000153102
288,35521.9,1.24669,0.69376,2.53659,0.85516,0.70338,0.80406,0.60542,2.14068,1.95739,2.88672,0.000145798,0.000145798,0.000145798
289,35937.7,1.24511,0.69434,2.5308,0.84888,0.70386,0.80418,0.60597,2.13955,1.95803,2.88603,0.000139032,0.000139032,0.000139032
290,36355.9,1.25172,0.70495,2.53643,0.85581,0.70425,0.80406,0.60672,2.13843,1.95371,2.88293,0.000132805,0.000132805,0.000132805
291,36796,1.24784,0.69267,2.5292,0.8517,0.71425,0.80408,0.60741,2.13554,1.95594,2.88133,0.000127117,0.000127117,0.000127117
292,37213.5,1.24157,0.69318,2.52999,0.85082,0.71457,0.80425,0.60788,2.13422,1.96115,2.8807,0.000121968,0.000121968,0.000121968
293,37630,1.24599,0.69537,2.52641,0.85677,0.70255,0.80416,0.60847,2.13329,1.95993,2.88244,0.00011736,0.00011736,0.00011736
294,38046.7,1.24381,0.69293,2.53236,0.85685,0.71205,0.804,0.60826,2.13217,1.96169,2.87965,0.000113293,0.000113293,0.000113293
295,38464.3,1.2429,0.69224,2.52468,0.85797,0.71147,0.80502,0.60963,2.13516,1.9614,2.88129,0.000109768,0.000109768,0.000109768
296,38881.1,1.24708,0.69055,2.52843,0.85543,0.71377,0.80524,0.60981,2.13434,1.96176,2.88128,0.000106784,0.000106784,0.000106784
297,39298,1.24483,0.69089,2.52424,0.85286,0.71456,0.80487,0.60962,2.12986,1.96641,2.87808,0.000104342,0.000104342,0.000104342
298,39714.3,1.24188,0.69022,2.52397,0.85533,0.71352,0.80504,0.60995,2.12934,1.96623,2.87762,0.000102443,0.000102443,0.000102443
299,40130.8,1.23511,0.68275,2.52154,0.84843,0.71776,0.80466,0.61008,2.12784,1.96785,2.87449,0.000101086,0.000101086,0.000101086
300,40549.6,1.23457,0.68375,2.5203,0.86136,0.71222,0.80452,0.61021,2.12906,1.96507,2.87671,0.000100271,0.000100271,0.000100271
